           Day,    Flow (cfs),Direct Runoff (cfs),Base Flow (cfs),,Base Flow Index (BFI): 0.228
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,28.24,27.96,0.28,,
26,16.69,16.26,0.43,,
27,15.55,14.97,0.58,,
28,14,13.3,0.7,,
29,13.26,12.45,0.81,,
30,13,12.09,0.91,,
31,12.33,11.32,1.01,,
1,12.74,11.64,1.1,,
2,12.47,11.28,1.19,,
3,11.56,10.29,1.27,,
4,11,9.66,1.34,,
5,11.88,10.46,1.42,,
6,10.99,9.51,1.48,,
7,10.87,9.32,1.55,,
8,11.55,9.93,1.62,,
9,11.77,10.09,1.68,,
10,12.61,10.85,1.76,,
11,16,14.14,1.86,,
12,17.63,15.65,1.98,,
13,15.34,13.26,2.08,,
14,15,12.84,2.16,,
15,16.64,14.38,2.26,,
16,131.3,127.81,3.49,,
17,66.46,62.42,4.04,,
18,67,62.42,4.58,,
19,56.53,51.53,5,,
20,395.85,387.09,8.76,,
21,300,288.54,11.46,,
22,139.14,126.65,12.49,,
23,121.42,108.1,13.32,,
24,65.16,51.59,13.57,,
25,55,41.29,13.71,,
26,54.37,40.53,13.84,,
27,48.05,34.15,13.9,,
28,43.86,29.94,13.92,,
29,36.36,22.49,13.87,,
30,27.43,13.7,13.73,,
31,56.35,42.48,13.87,,
1,27,13.27,13.73,,
2,26.25,12.67,13.58,,
3,23.59,10.18,13.41,,
4,23.89,10.64,13.25,,
5,21.69,8.62,13.07,,
6,40.68,27.6,13.08,,
7,41.7,28.59,13.11,,
8,35,21.94,13.06,,
9,34.79,21.77,13.02,,
10,20.63,7.79,12.84,,
11,20.52,7.86,12.66,,
12,21,8.51,12.49,,
13,17.57,5.28,12.29,,
14,17.18,5.08,12.1,,
15,17,5.09,11.91,,
16,16.25,4.54,11.71,,
17,16.01,4.49,11.52,,
18,15.33,4,11.33,,
19,14.79,3.65,11.14,,
20,13,2.06,10.94,,
21,206.17,193.52,12.65,,
22,180,165.95,14.05,,
23,40.76,26.73,14.03,,
24,33.97,20.02,13.95,,
25,22.48,8.72,13.76,,
26,20.36,6.81,13.55,,
27,20.1,6.75,13.35,,
28,18.51,5.37,13.14,,
29,17.51,4.59,12.92,,
30,17.32,4.61,12.71,,
1,16,3.51,12.49,,
2,16.93,4.65,12.28,,
3,16.1,4.02,12.08,,
4,15.07,3.2,11.87,,
5,13.85,2.2,11.65,,
6,13,1.56,11.44,,
7,13.54,2.31,11.23,,
8,13.39,2.36,11.03,,
9,11.79,0.97,10.82,,
10,11.68,1.07,10.61,,
11,11.28,0.87,10.41,,
12,10.86,0.65,10.21,,
13,10.5,0.49,10.01,,
14,10.34,0.53,9.81,,
15,11.11,1.48,9.63,,
16,9.9,0.46,9.44,,
17,9.76,0.5,9.26,,
18,9,0,9,,
19,9.47,0.64,8.83,,
20,9,0.35,8.65,,
21,9.46,0.97,8.49,,
22,9.43,1.1,8.33,,
23,8.77,0.6,8.17,,
24,8.51,0.5,8.01,,
25,8.04,0.19,7.85,,
26,7.96,0.26,7.7,,
27,7.8,0.25,7.55,,
28,7.68,0.28,7.4,,
29,7.43,0.18,7.25,,
30,6.9,0,6.9,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,19.72,19.53,0.19,,
3,135.26,133.74,1.52,,
4,203.41,199.93,3.48,,
5,137.61,132.87,4.74,,
6,119.86,114.08,5.78,,
7,84.62,78.18,6.44,,
8,88.65,81.52,7.13,,
9,102.74,94.81,7.93,,
10,83.39,74.87,8.52,,
11,68.9,59.96,8.94,,
12,62.34,53.05,9.29,,
13,49.13,39.63,9.5,,
14,45.05,35.39,9.66,,
15,23.17,13.56,9.61,,
16,21.01,11.48,9.53,,
17,21.49,12.03,9.46,,
18,20.61,11.23,9.38,,
19,20.25,10.95,9.3,,
20,21.06,11.83,9.23,,
21,47.56,38.13,9.43,,
22,21.94,12.57,9.37,,
23,20.56,11.27,9.29,,
24,18.57,9.37,9.2,,
25,17.86,8.76,9.1,,
26,16.58,7.59,8.99,,
27,48.74,39.53,9.21,,
28,668.9,653.37,15.53,,
29,626.6,605.35,21.25,,
30,404.69,380.07,24.62,,
31,650.44,620.14,30.3,,
1,330.51,297.85,32.66,,
2,220.65,186.78,33.87,,
3,550.89,512.59,38.3,,
4,150,111.36,38.64,,
5,141.13,102.24,38.89,,
6,174.52,135.06,39.46,,
7,194.52,154.32,40.2,,
8,180.38,139.59,40.79,,
9,582.12,536.8,45.32,,
10,221.38,175.22,46.16,,
11,180,133.43,46.57,,
12,170,123.14,46.86,,
13,159.85,112.8,47.05,,
14,295.6,247.03,48.57,,
15,458.7,407.05,51.65,,
16,215.31,163.06,52.25,,
17,189.32,136.76,52.56,,
18,142,89.6,52.4,,
19,240.85,187.62,53.23,,
20,146.9,93.8,53.1,,
21,111.98,59.36,52.62,,
22,211.31,158.16,53.15,,
23,117.6,64.87,52.73,,
24,445.6,390.04,55.56,,
25,682.9,622.25,60.65,,
26,424.67,361.63,63.04,,
27,451.6,385.98,65.62,,
28,260.5,194.25,66.25,,
29,185.6,119.49,66.11,,
30,156.12,90.43,65.69,,
31,120.56,55.63,64.93,,
1,119.5,55.32,64.18,,
2,125.62,62.1,63.52,,
