           Day,    Flow (cfs),Direct Runoff (cfs),Base Flow (cfs),,Base Flow Index (BFI): 0.169
31,7.23,2.73,4.5,,
1,5.75,1.33,4.42,,
2,4.61,0.27,4.33,,
3,3.71,0,3.71,,
4,5.35,1.7,3.65,,
5,5.58,1.99,3.59,,
6,3.18,0,3.18,,
7,2.99,0,2.99,,
8,2.97,0.05,2.93,,
9,0.29,0,0.29,,
10,1.21,0.93,0.29,,
11,1.02,0.73,0.29,,
12,1,0.71,0.29,,
13,4.99,4.67,0.31,,
14,120.42,119.32,1.1,,
15,67.8,66.28,1.52,,
16,69.3,67.36,1.94,,
17,64.84,62.52,2.32,,
18,56.86,54.23,2.63,,
19,52.53,49.62,2.91,,
20,40.57,37.46,3.1,,
21,36.88,33.61,3.26,,
22,34.06,30.66,3.4,,
23,35.14,31.6,3.55,,
24,30.09,26.44,3.65,,
25,29.56,25.81,3.75,,
26,28.07,24.24,3.84,,
27,23.48,19.59,3.89,,
28,22.92,18.98,3.94,,
29,23.1,19.11,3.99,,
30,20.46,16.44,4.02,,
1,16.95,12.93,4.02,,
2,16.8,12.77,4.03,,
3,12.3,8.3,4,,
4,11.67,7.7,3.97,,
5,11.82,7.87,3.95,,
6,11.75,7.83,3.92,,
7,13.41,9.51,3.91,,
8,11.44,7.56,3.88,,
9,8,4.17,3.83,,
10,6.79,3.02,3.77,,
11,6.31,2.6,3.71,,
12,4.57,0.92,3.65,,
13,4.44,0.86,3.58,,
14,3.71,0.2,3.51,,
15,4.05,0.61,3.44,,
16,3.87,0.49,3.38,,
17,3.53,0.22,3.31,,
18,3.52,0.27,3.25,,
19,3.83,0.64,3.19,,
20,4.5,1.37,3.13,,
21,9.45,6.34,3.11,,
22,3.21,0.16,3.05,,
23,6.1,3.09,3.01,,
24,6.26,3.29,2.97,,
25,4.61,1.69,2.92,,
26,3.71,0.84,2.87,,
27,4.51,1.69,2.82,,
28,2.88,0.11,2.77,,
29,1.75,0,1.75,,
30,2.04,0.32,1.72,,
31,1.79,0.1,1.69,,
1,1.45,0,1.45,,
2,1.22,0,1.22,,
3,1.19,0,1.19,,
4,0.03,0,0.03,,
5,0.27,0.25,0.03,,
6,0.03,0,0.03,,
7,0.03,0,0.02,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0.56,0.56,0,,
26,0.74,0.74,0.01,,
27,0.26,0.25,0.01,,
28,0.07,0.06,0.01,,
29,0.06,0.05,0.01,,
30,0.01,0,0.01,,
1,0,0,0,,
2,0,0,0,,
3,59.31,58.92,0.39,,
4,33.05,32.45,0.6,,
5,154.56,152.96,1.61,,
6,66.96,64.95,2.01,,
7,16.81,14.74,2.07,,
8,26.44,24.25,2.19,,
9,190.45,187.06,3.39,,
10,47.8,44.18,3.62,,
11,15.02,11.4,3.62,,
12,8.51,4.93,3.58,,
13,7.43,3.89,3.54,,
14,10.77,7.25,3.51,,
15,5.63,2.17,3.46,,
16,4.79,1.4,3.4,,
17,4.72,1.38,3.34,,
18,4.56,1.28,3.28,,
19,8.51,5.26,3.25,,
20,7.22,4.01,3.21,,
21,5.72,2.55,3.17,,
22,5.82,2.7,3.12,,
23,10.45,7.35,3.11,,
24,7.22,4.14,3.07,,
25,3.93,0.91,3.02,,
26,1.72,0,1.72,,
27,3.92,2.22,1.7,,
28,24.8,22.98,1.82,,
29,14.96,13.08,1.87,,
30,20.64,18.67,1.96,,
31,10.51,8.53,1.98,,
1,29.14,27.02,2.12,,
2,85.28,82.65,2.63,,
3,27.52,24.78,2.74,,
4,25.54,22.7,2.84,,
5,20.44,17.54,2.9,,
6,15.62,12.7,2.92,,
7,14.02,11.08,2.94,,
8,34.85,31.76,3.09,,
9,299.13,294.14,4.99,,
10,101.7,96.17,5.53,,
11,48.05,42.35,5.7,,
12,35.9,30.11,5.79,,
13,28.36,22.53,5.83,,
14,27.42,21.57,5.85,,
15,439.31,430.7,8.61,,
16,315,304.53,10.47,,
17,507.01,493.46,13.55,,
18,205.96,191.41,14.55,,
19,187.29,171.88,15.41,,
20,518.31,499.88,18.43,,
21,292.06,272.18,19.88,,
22,337.85,316.27,21.59,,
23,225.51,203,22.51,,
24,191.62,168.43,23.18,,
25,207.86,183.91,23.94,,
26,147.04,122.76,24.28,,
27,128.13,103.65,24.49,,
28,334.25,308.19,26.05,,
29,192.19,165.56,26.64,,
30,225.51,198.09,27.42,,
31,229.1,200.89,28.21,,
1,413.41,383.21,30.21,,
2,277.83,246.59,31.24,,
3,180.96,149.35,31.62,,
4,199.22,167.13,32.1,,
5,162.21,129.89,32.32,,
6,115.54,83.31,32.23,,
7,325.26,291.73,33.53,,
8,150.78,117.14,33.64,,
9,543.6,507.25,36.35,,
10,3463.63,3405.3,58.32,,
11,639.05,578.04,61.01,,
12,385.75,323.8,61.95,,
13,289.8,227.57,62.23,,
14,234.39,172.26,62.13,,
15,203.45,141.62,61.83,,
16,186.21,124.78,61.43,,
17,275.65,214.02,61.63,,
18,203.74,142.4,61.34,,
19,157.73,96.97,60.76,,
20,136.57,76.52,60.06,,
21,138.89,79.51,59.39,,
22,158.78,99.92,58.87,,
23,137.82,79.6,58.22,,
24,118.1,60.64,57.46,,
25,112.2,55.52,56.68,,
26,109.91,54,55.91,,
27,76.7,21.77,54.93,,
28,55.98,2.13,53.85,,
29,51.22,0,51.22,,
30,40.77,0,40.77,,
1,40.06,0.1,39.96,,
2,38.59,0,38.59,,
3,50.7,12.79,37.91,,
4,45.3,8.1,37.2,,
5,35.69,0,35.69,,
6,31.12,0,31.12,,
7,30.03,0,30.03,,
8,29.59,0.16,29.43,,
9,28.76,0,28.76,,
10,28.41,0.22,28.19,,
11,28.65,1.02,27.63,,
12,22.02,0,22.02,,
13,20.75,0,20.75,,
14,21.66,1.32,20.34,,
15,29.46,9.47,20,,
16,21.9,2.29,19.61,,
17,20.78,1.54,19.23,,
18,21.66,2.79,18.87,,
19,18.32,0,18.32,,
20,20.25,2.28,17.97,,
21,18.99,1.37,17.62,,
22,18.95,1.67,17.28,,
23,188.36,170.29,18.07,,
24,38.75,20.9,17.85,,
25,33.05,15.46,17.59,,
26,22.2,4.93,17.27,,
27,19.82,2.87,16.95,,
28,19.63,3,16.63,,
29,18.7,2.39,16.31,,
30,21.47,5.45,16.02,,
31,16.47,0.76,15.71,,
1,15.57,0.18,15.39,,
2,15.93,0.84,15.09,,
3,13.61,0,13.61,,
4,12.41,0,12.41,,
5,12.14,0,12.14,,
6,8.51,0,8.51,,
7,10.34,1.98,8.36,,
8,6.24,0,6.24,,
9,5.41,0,5.41,,
10,5.17,0,5.17,,
11,4.89,0,4.89,,
12,5.16,0.36,4.79,,
13,5.05,0.35,4.7,,
14,13.55,8.88,4.66,,
15,12.52,7.89,4.62,,
16,13.45,8.86,4.59,,
17,27.46,22.8,4.65,,
18,28.65,23.94,4.72,,
19,25.69,20.93,4.76,,
20,158.19,152.51,5.68,,
21,96.58,90.4,6.17,,
22,52.09,45.73,6.35,,
23,30.29,23.91,6.39,,
24,30.67,24.25,6.42,,
25,29.79,23.34,6.45,,
26,27.09,20.64,6.46,,
27,25.88,19.43,6.46,,
28,25.24,18.79,6.45,,
29,24.55,18.1,6.44,,
30,23.08,16.65,6.43,,
1,16.39,10.02,6.36,,
2,15.88,9.58,6.3,,
3,13.55,7.32,6.22,,
4,13.05,6.91,6.15,,
5,12.42,6.35,6.07,,
6,13.25,7.26,5.99,,
7,11.61,5.7,5.91,,
8,10.85,5.02,5.83,,
9,6.79,1.08,5.72,,
10,6.59,0.98,5.61,,
11,5.13,0,5.13,,
12,5.2,0.17,5.03,,
13,5.23,0.3,4.93,,
14,4.65,0,4.65,,
15,2.62,0,2.62,,
16,2.8,0.23,2.57,,
17,2.02,0,2.02,,
18,0.95,0,0.95,,
19,1.66,0.72,0.94,,
20,0.26,0,0.26,,
21,0.02,0,0.02,,
22,0.02,0,0.02,,
23,0.01,0,0.01,,
24,0.01,0,0.01,,
25,0.01,0,0.01,,
26,0.01,0,0.01,,
27,0.01,0,0.01,,
28,0.01,0,0.01,,
29,0.01,0,0.01,,
30,0.01,0,0.01,,
31,0.01,0,0.01,,
1,0.01,0,0.01,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,39.18,38.92,0.26,,
10,39.52,39.01,0.51,,
11,27.35,26.67,0.68,,
12,9.24,8.52,0.72,,
13,4.85,4.11,0.74,,
14,3.89,3.15,0.74,,
15,4.96,4.2,0.76,,
16,9.41,8.61,0.8,,
17,12.99,12.13,0.86,,
18,450.6,446.77,3.83,,
19,28.06,24.15,3.91,,
20,24.8,20.83,3.97,,
21,142.28,137.47,4.81,,
22,22.59,17.76,4.83,,
23,20.05,15.22,4.83,,
24,17.14,12.32,4.82,,
25,17.4,12.59,4.81,,
26,17.15,12.36,4.79,,
27,20.87,16.07,4.81,,
28,16.58,11.79,4.79,,
29,649.83,640.87,8.96,,
30,95.74,86.38,9.36,,
31,39.63,30.25,9.38,,
1,51.44,41.97,9.47,,
2,28.67,19.26,9.41,,
3,37.01,27.61,9.4,,
4,29.23,19.88,9.35,,
5,22.51,13.26,9.25,,
6,31.33,22.12,9.21,,
7,17.15,8.07,9.08,,
8,29.41,20.37,9.03,,
9,22.98,14.04,8.95,,
10,38.15,29.18,8.96,,
11,41.04,32.04,9,,
12,36.86,27.86,9,,
13,36.04,27.04,9,,
14,36.28,27.28,9.01,,
15,55.73,46.59,9.14,,
16,50.05,40.82,9.23,,
17,38.87,29.63,9.24,,
18,29.91,20.71,9.19,,
19,26.95,17.82,9.13,,
20,26.91,17.84,9.06,,
21,39.16,30.08,9.08,,
22,168.83,158.87,9.96,,
23,87.03,76.76,10.27,,
24,92.11,81.5,10.61,,
25,772.07,756.63,15.44,,
26,604.22,585.18,19.03,,
27,221.86,201.86,20,,
28,196.2,175.44,20.77,,
29,708.09,683.18,24.91,,
30,990.91,960.1,30.81,,
31,501.66,468.34,33.32,,
1,357.39,322.59,34.8,,
2,357.39,321.15,36.25,,
3,279.03,241.89,37.13,,
4,658.84,618.33,40.51,,
5,400.58,358.49,42.09,,
6,290.01,247.11,42.9,,
7,220.52,177.3,43.22,,
8,208.41,164.96,43.46,,
9,145.84,102.57,43.27,,
10,141.08,98.01,43.06,,
11,143.64,100.77,42.87,,
12,11.32,0,11.32,,
13,144.27,132.29,11.98,,
14,136.71,124.15,12.57,,
15,156.21,142.94,13.27,,
16,142.69,128.83,13.86,,
17,165.66,151.07,14.59,,
18,152.54,137.32,15.22,,
19,96.47,81.02,15.45,,
20,95.1,79.42,15.67,,
21,98.98,83.07,15.91,,
22,92.73,76.62,16.1,,
23,90.1,73.82,16.27,,
24,38.01,21.92,16.1,,
25,36.55,20.64,15.91,,
26,42.12,26.35,15.77,,
27,34.53,18.95,15.58,,
28,33.53,18.14,15.39,,
29,32.49,17.29,15.2,,
30,30.31,15.32,14.99,,
1,29.73,14.93,14.79,,
2,28.71,14.12,14.59,,
3,1.18,0,1.18,,
4,21.38,20.09,1.29,,
5,19.43,18.05,1.38,,
6,19.19,17.72,1.47,,
7,18.21,16.65,1.56,,
8,18.68,17.04,1.64,,
9,19.24,17.52,1.72,,
10,10.34,8.6,1.75,,
11,10.26,8.5,1.77,,
12,11.3,9.5,1.79,,
13,10.27,8.45,1.82,,
14,7.17,5.35,1.81,,
15,6.19,4.38,1.81,,
16,6.16,4.36,1.8,,
17,4.74,2.95,1.78,,
18,5.72,3.94,1.77,,
19,3.53,1.78,1.75,,
20,7.25,5.49,1.75,,
21,6,4.26,1.75,,
22,6.14,4.4,1.74,,
23,6.35,4.62,1.74,,
24,4.34,2.62,1.72,,
25,6.67,4.96,1.72,,
26,6.06,4.35,1.71,,
27,3.25,1.56,1.69,,
28,5.4,3.72,1.68,,
29,1.2,0,1.2,,
30,1.61,0.43,1.17,,
31,1.13,0,1.13,,
1,1.23,0.12,1.11,,
2,1.18,0.09,1.09,,
3,1.18,0.11,1.06,,
4,1.15,0.1,1.04,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,138.06,137.14,0.91,,
6,27.16,26.09,1.07,,
7,22.14,20.95,1.19,,
8,14.69,13.43,1.25,,
9,14.07,12.75,1.31,,
10,24.7,23.26,1.44,,
11,12.29,10.81,1.49,,
12,39.63,37.92,1.71,,
13,22.72,20.9,1.81,,
14,9.19,7.37,1.83,,
15,6.42,4.6,1.82,,
16,7.77,5.95,1.82,,
17,2.26,0.47,1.79,,
18,2.28,0.52,1.76,,
19,1.38,0,1.38,,
20,1.11,0,1.11,,
21,0.66,0,0.66,,
22,1.42,0.77,0.65,,
23,1.24,0.6,0.64,,
24,0.59,0,0.59,,
25,1.55,0.96,0.59,,
26,18.87,18.18,0.7,,
27,23.7,22.87,0.83,,
28,12.33,11.43,0.89,,
29,26.47,25.42,1.05,,
30,110.59,108.84,1.75,,
31,87.11,84.83,2.28,,
1,44.84,42.33,2.52,,
2,47.33,44.57,2.76,,
3,39.33,36.37,2.95,,
4,39.09,35.96,3.13,,
5,22.93,19.73,3.2,,
6,25.95,22.66,3.29,,
7,18.98,15.66,3.33,,
8,17.48,14.13,3.35,,
9,22.14,18.72,3.41,,
10,23.67,20.19,3.48,,
11,26.88,23.32,3.56,,
12,23.75,20.12,3.63,,
13,45.47,41.64,3.83,,
14,85.12,80.82,4.29,,
15,46.87,42.38,4.49,,
16,75.83,70.95,4.87,,
17,37.74,32.75,4.99,,
18,33.26,28.18,5.08,,
19,26.76,21.64,5.13,,
20,32.85,27.64,5.21,,
21,30.79,25.51,5.27,,
22,26.28,20.97,5.31,,
23,84.16,78.43,5.72,,
24,24.52,18.78,5.73,,
25,21.11,15.39,5.72,,
26,20.9,15.19,5.71,,
27,21.56,15.85,5.7,,
28,21.46,15.77,5.69,,
29,17.98,12.32,5.66,,
30,37.05,31.29,5.76,,
31,38.65,32.79,5.86,,
1,49.27,43.24,6.03,,
2,251.85,244.32,7.54,,
3,110.59,102.52,8.07,,
4,77.8,69.43,8.37,,
5,224.95,215.31,9.64,,
6,150.72,140.34,10.38,,
7,1457.52,1437.76,19.76,,
8,229.83,209.07,20.76,,
9,255.6,233.7,21.9,,
10,261.66,238.6,23.05,,
11,306.21,281.74,24.47,,
12,164.68,139.77,24.91,,
13,262.64,236.64,25.99,,
14,136.02,109.81,26.21,,
15,109.87,83.63,26.24,,
16,75.99,49.94,26.05,,
17,82.56,56.66,25.9,,
18,83.86,58.08,25.77,,
19,66.86,41.33,25.53,,
20,54.12,28.91,25.22,,
21,52.64,27.75,24.9,,
22,50.51,25.94,24.57,,
23,40.96,16.76,24.19,,
24,51.95,28.05,23.89,,
25,41.68,18.14,23.54,,
26,106.77,83.15,23.62,,
27,56.22,32.85,23.37,,
28,54.13,31.02,23.11,,
29,42.74,19.96,22.78,,
30,42.35,19.9,22.46,,
1,31.81,9.74,22.07,,
2,25.61,3.96,21.66,,
3,25.95,4.7,21.25,,
4,25.29,4.43,20.86,,
5,26.34,5.86,20.48,,
6,15.85,0,15.85,,
7,21.73,6.16,15.57,,
8,12.77,0,12.77,,
9,13.31,0.79,12.52,,
10,15.47,3.18,12.3,,
11,13.22,1.16,12.06,,
12,24.52,12.62,11.9,,
13,13.37,1.7,11.67,,
14,15.18,3.72,11.46,,
15,9.83,0,9.83,,
16,13.07,3.42,9.66,,
17,8.18,0,8.18,,
18,8.09,0.08,8.01,,
19,7.45,0,7.45,,
20,4.59,0,4.59,,
21,2.95,0,2.95,,
22,3.43,0.53,2.89,,
23,7.27,4.4,2.87,,
24,4.77,1.95,2.82,,
25,2.84,0.07,2.77,,
26,4.34,1.62,2.72,,
27,1.9,0,1.9,,
28,1.62,0,1.62,,
29,1.62,0.03,1.59,,
30,2.17,0.61,1.56,,
31,1.91,0.38,1.53,,
1,2.02,0.51,1.51,,
2,1.42,0,1.42,,
3,1.99,0.59,1.4,,
4,1.98,0.6,1.37,,
5,1.06,0,1.06,,
6,0.99,0,0.99,,
7,0.07,0,0.07,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0.63,0.63,0,,
