           Day,    Flow (cfs),Direct Runoff (cfs),Base Flow (cfs),,Base Flow Index (BFI): 0.271
5,6.7,1.62,5.08,,
6,6.44,1.44,5,,
7,6.7,1.79,4.91,,
8,6.7,1.86,4.84,,
9,6.61,1.86,4.76,,
10,10.45,5.73,4.72,,
11,10.88,6.19,4.69,,
12,9.81,5.17,4.64,,
13,9.6,5,4.6,,
14,8.43,3.88,4.55,,
15,7.48,2.99,4.49,,
16,7.05,2.62,4.42,,
17,6.96,2.6,4.36,,
18,6.7,2.4,4.3,,
19,6.7,2.46,4.24,,
20,6.7,2.52,4.18,,
21,6.44,2.32,4.12,,
22,6.18,2.13,4.05,,
23,6.18,2.18,4,,
24,5.92,1.98,3.94,,
25,5.92,2.04,3.88,,
26,5.66,1.84,3.82,,
27,5.4,1.64,3.76,,
28,5.4,1.7,3.7,,
29,5.2,1.56,3.64,,
30,5.2,1.62,3.58,,
31,5,1.47,3.53,,
1,5,1.53,3.47,,
2,5,1.58,3.42,,
3,4.8,1.44,3.36,,
4,4.8,1.49,3.31,,
5,4.8,1.54,3.26,,
6,4.6,1.39,3.21,,
7,4.6,1.44,3.16,,
8,4.6,1.49,3.11,,
9,4.6,1.54,3.06,,
10,4.4,1.38,3.02,,
11,4.53,1.56,2.97,,
12,4.33,1.41,2.93,,
13,4.2,1.32,2.88,,
14,4.2,1.36,2.84,,
15,4,1.21,2.79,,
16,4,1.25,2.75,,
17,4,1.29,2.71,,
18,3.93,1.27,2.67,,
19,3.8,1.18,2.62,,
20,3.8,1.22,2.58,,
21,3.8,1.26,2.54,,
22,3.8,1.29,2.51,,
23,3.8,1.33,2.47,,
24,3.6,1.17,2.43,,
25,3.6,1.2,2.4,,
26,3.6,1.24,2.36,,
27,4.8,2.46,2.34,,
28,4.6,2.29,2.31,,
1,4.8,2.51,2.29,,
2,4.73,2.46,2.27,,
3,4.8,2.55,2.25,,
4,4.6,2.37,2.23,,
5,4.2,2,2.2,,
6,4.2,2.02,2.18,,
7,4,1.84,2.16,,
8,3.8,1.67,2.13,,
9,3.8,1.7,2.1,,
10,3.6,1.52,2.08,,
11,3.6,1.55,2.05,,
12,3.6,1.58,2.02,,
13,3.4,1.4,2,,
14,3.4,1.43,1.97,,
15,3.35,1.4,1.95,,
16,3.24,1.32,1.92,,
17,3.08,1.19,1.89,,
18,3.08,1.21,1.87,,
19,3.24,1.39,1.85,,
20,3.6,1.77,1.83,,
21,3.35,1.54,1.8,,
22,3.8,2.01,1.79,,
23,2.97,1.21,1.77,,
24,2.92,1.18,1.74,,
25,2.71,0.99,1.72,,
26,2.6,0.91,1.69,,
27,2.6,0.93,1.67,,
28,2.6,0.96,1.64,,
29,2.44,0.82,1.62,,
30,2.44,0.85,1.59,,
31,2.28,0.71,1.57,,
1,2.28,0.73,1.55,,
2,2.44,0.92,1.52,,
3,2.44,0.94,1.5,,
4,2.28,0.8,1.48,,
5,2.28,0.82,1.46,,
6,2.28,0.84,1.44,,
7,2.28,0.86,1.42,,
8,2.6,1.2,1.4,,
9,2.39,1,1.38,,
10,2.17,0.81,1.36,,
11,2.2,0.85,1.35,,
12,2.2,0.87,1.33,,
13,2.2,0.89,1.31,,
14,2.2,0.9,1.29,,
15,1.8,0.53,1.27,,
16,1.8,0.55,1.25,,
17,1.8,0.57,1.23,,
18,1.6,0.39,1.21,,
19,1.5,0.31,1.19,,
20,1.4,0.23,1.17,,
21,1.4,0.25,1.15,,
22,1.4,0.27,1.13,,
23,1.4,0.29,1.11,,
24,1.4,0.31,1.09,,
25,1.4,0.33,1.07,,
26,1.4,0.35,1.05,,
27,1.4,0.36,1.04,,
28,1.3,0.28,1.02,,
29,1.3,0.3,1,,
30,1.3,0.32,0.98,,
1,1.3,0.33,0.97,,
2,1.3,0.35,0.95,,
3,1.2,0.27,0.93,,
4,1.2,0.28,0.92,,
5,1.2,0.3,0.9,,
6,1.4,0.51,0.89,,
7,1.2,0.32,0.88,,
8,1.2,0.34,0.86,,
9,1.2,0.35,0.85,,
10,1.2,0.37,0.83,,
11,1.17,0.35,0.82,,
12,1.1,0.29,0.81,,
13,1.1,0.31,0.79,,
14,1.1,0.32,0.78,,
15,1.1,0.33,0.77,,
16,1.1,0.34,0.76,,
17,1.1,0.35,0.75,,
18,1.1,0.37,0.73,,
19,1,0.28,0.72,,
20,1.72,1,0.72,,
21,1.37,0.66,0.71,,
22,1.67,0.96,0.71,,
23,1.57,0.87,0.7,,
24,1.4,0.71,0.69,,
25,1.37,0.68,0.69,,
26,1.3,0.62,0.68,,
27,1.2,0.53,0.67,,
28,1.13,0.47,0.66,,
29,1.1,0.45,0.65,,
30,1.1,0.46,0.64,,
31,1.1,0.46,0.64,,
1,1.7,1.07,0.63,,
2,1.7,1.07,0.63,,
3,1.7,1.07,0.63,,
4,1.7,1.07,0.63,,
5,3.04,2.4,0.64,,
6,4.15,3.49,0.66,,
7,2.98,2.31,0.67,,
8,2.25,1.58,0.67,,
9,2.15,1.48,0.67,,
10,5.99,5.28,0.71,,
11,5.2,4.46,0.74,,
12,7.35,6.56,0.79,,
13,5.48,4.66,0.82,,
14,5.14,4.29,0.85,,
15,4.04,3.18,0.87,,
16,3.62,2.75,0.88,,
17,3.47,2.59,0.88,,
18,2.86,1.97,0.89,,
19,2.16,1.27,0.88,,
20,5.5,4.59,0.91,,
21,5.32,4.38,0.93,,
22,7.23,6.25,0.98,,
23,4.48,3.49,0.99,,
24,3.77,2.77,1,,
25,3.1,2.09,1,,
26,3.58,2.57,1.01,,
27,4.62,3.6,1.02,,
28,4.66,3.62,1.04,,
29,3.39,2.35,1.04,,
30,3.23,2.19,1.04,,
1,15.96,14.79,1.17,,
2,14.28,13,1.28,,
3,7.1,5.79,1.31,,
4,11.12,9.74,1.38,,
5,11.19,9.74,1.45,,
6,8.72,7.23,1.49,,
7,8.17,6.64,1.53,,
8,11.49,9.89,1.6,,
9,10.86,9.21,1.65,,
10,9.55,7.85,1.7,,
11,5.71,4,1.71,,
12,4.38,2.68,1.7,,
13,5.55,3.85,1.7,,
14,18.17,16.34,1.83,,
15,81.99,79.4,2.59,,
16,70.05,66.85,3.2,,
17,41.65,38.13,3.52,,
18,161.5,156.49,5.01,,
19,45.1,39.8,5.3,,
20,54.59,48.91,5.68,,
21,119.7,113.01,6.69,,
22,52.08,45.07,7.01,,
23,296.8,287.07,9.73,,
24,1012,992.58,19.42,,
25,115.5,95.51,19.99,,
26,74.65,54.52,20.13,,
27,43.9,23.93,19.97,,
28,25.86,6.23,19.63,,
29,83.45,63.58,19.87,,
30,85.04,64.92,20.12,,
31,71.06,50.84,20.22,,
1,38.13,18.13,20,,
2,35.75,15.99,19.76,,
3,71.98,52.1,19.88,,
4,77.38,57.32,20.06,,
5,80.95,60.69,20.26,,
6,63.96,43.67,20.29,,
7,44.69,24.56,20.13,,
8,33.55,13.69,19.86,,
9,26.24,6.71,19.53,,
10,24.15,4.96,19.19,,
11,23.75,4.89,18.86,,
12,25.25,6.7,18.55,,
13,53.67,35.15,18.52,,
14,720.9,695.81,25.09,,
15,149.4,123.58,25.82,,
16,227,199.71,27.29,,
17,115.4,87.78,27.62,,
18,122.8,94.79,28.01,,
19,86.34,58.31,28.03,,
20,65.91,38.06,27.85,,
21,51.14,23.61,27.53,,
22,233,203.99,29.01,,
23,4710,4635.39,74.61,,
24,362.8,286.83,75.97,,
25,210.5,134.7,75.8,,
26,158.2,83.09,75.11,,
27,105.1,31.18,73.92,,
28,359.3,284.03,75.27,,
29,232.7,157.37,75.33,,
30,510.9,432.76,78.14,,
31,179.4,101.81,77.59,,
1,176.1,99.08,77.02,,
2,114.5,38.63,75.87,,
3,100.2,25.6,74.6,,
4,79.71,6.53,73.18,,
5,70.23,0,70.23,,
6,81.78,12.83,68.95,,
7,71.95,4.33,67.62,,
8,56.88,0,56.88,,
9,53.94,0,53.94,,
10,43.34,0,43.34,,
11,37.11,0,37.11,,
12,32.84,0,32.84,,
13,26.62,0,26.62,,
14,52.31,25.96,26.35,,
15,59.28,33.13,26.15,,
16,27.38,1.74,25.64,,
17,23.56,0,23.56,,
18,21.79,0,21.79,,
19,21.19,0,21.19,,
20,20.14,0,20.14,,
21,18.85,0,18.85,,
22,17.85,0,17.85,,
23,17.14,0,17.14,,
24,21.36,4.52,16.84,,
25,18.35,1.83,16.52,,
26,16.32,0.13,16.19,,
27,15.3,0,15.3,,
28,14.46,0,14.46,,
29,13.75,0,13.75,,
30,13.23,0,13.23,,
1,12.83,0,12.83,,
2,13.58,1,12.58,,
3,12.6,0.27,12.33,,
4,12.3,0.21,12.09,,
5,12,0.15,11.85,,
6,12.09,0.47,11.62,,
7,14.76,3.34,11.42,,
8,17.62,6.37,11.25,,
9,19.83,8.72,11.11,,
10,16.06,5.12,10.94,,
11,13.55,2.8,10.75,,
12,12.48,1.92,10.56,,
13,11.86,1.5,10.36,,
14,10.91,0.75,10.16,,
15,10.45,0.49,9.96,,
16,10.41,0.64,9.77,,
17,10.18,0.6,9.58,,
18,9.94,0.54,9.39,,
19,10.13,0.91,9.22,,
20,9.9,0.86,9.04,,
21,9.72,0.86,8.87,,
22,9.6,0.9,8.7,,
23,9.24,0.71,8.53,,
24,9,0.63,8.37,,
25,8.93,0.72,8.21,,
26,8.72,0.68,8.05,,
27,8.5,0.6,7.89,,
28,8.45,0.71,7.74,,
29,8.36,0.76,7.6,,
30,8.18,0.72,7.45,,
31,8.18,0.86,7.31,,
1,10.64,3.44,7.2,,
2,10.46,3.37,7.09,,
3,10.46,3.48,6.98,,
4,9.92,3.04,6.87,,
5,9.92,3.15,6.77,,
6,9.17,2.51,6.66,,
7,9.38,2.82,6.55,,
8,9.38,2.93,6.45,,
9,9.38,3.02,6.35,,
10,9.38,3.12,6.25,,
11,8.83,2.68,6.16,,
12,8.83,2.77,6.06,,
13,8.83,2.86,5.97,,
14,8.83,2.95,5.88,,
15,8.83,3.04,5.79,,
16,8.32,2.62,5.7,,
17,8.29,2.68,5.61,,
18,8.29,2.76,5.53,,
19,9.92,4.45,5.46,,
20,11,5.59,5.41,,
21,10.46,5.11,5.35,,
22,9.92,4.63,5.29,,
23,8.32,3.1,5.22,,
24,8.29,3.15,5.14,,
25,7.75,2.68,5.07,,
26,7.25,2.26,4.99,,
27,7.25,2.34,4.91,,
28,6.75,1.92,4.83,,
29,6.25,1.5,4.75,,
30,6.25,1.58,4.67,,
1,5.75,1.16,4.59,,
2,5.75,1.24,4.51,,
3,5.75,1.32,4.43,,
4,5.75,1.39,4.36,,
5,5.75,1.46,4.29,,
6,5.25,1.04,4.21,,
7,5.25,1.11,4.14,,
8,5.25,1.18,4.07,,
9,5.25,1.25,4,,
10,5.25,1.32,3.93,,
11,5.25,1.38,3.87,,
12,5.21,1.41,3.8,,
13,4.76,1.02,3.74,,
14,4.76,1.09,3.67,,
15,4.96,1.35,3.61,,
16,4.96,1.41,3.55,,
17,4.96,1.46,3.5,,
18,4.96,1.52,3.44,,
19,5.75,2.35,3.4,,
20,5.75,2.4,3.35,,
21,5.25,1.94,3.31,,
22,5.25,1.99,3.26,,
23,6.25,3.03,3.22,,
24,5.75,2.56,3.19,,
25,7.75,4.58,3.17,,
26,6.75,3.61,3.14,,
27,6.25,3.14,3.11,,
28,5.75,2.68,3.07,,
29,5.75,2.71,3.04,,
30,5.25,2.25,3,,
31,5.25,2.29,2.96,,
1,5.25,2.32,2.93,,
2,4.96,2.07,2.89,,
3,4.96,2.11,2.85,,
4,4.96,2.14,2.82,,
5,4.67,1.89,2.78,,
6,4.67,1.93,2.74,,
7,4.67,1.96,2.71,,
8,4.67,2,2.67,,
9,4.67,2.03,2.64,,
10,4.96,2.35,2.61,,
11,4.96,2.38,2.58,,
12,4.67,2.12,2.55,,
13,4.67,2.15,2.52,,
14,4.67,2.18,2.49,,
15,4.67,2.2,2.47,,
16,4.38,1.94,2.44,,
17,4.38,1.97,2.41,,
18,4.38,2,2.38,,
19,4.38,2.03,2.35,,
20,4.38,2.06,2.32,,
21,4.38,2.08,2.3,,
22,4.38,2.11,2.27,,
23,4.38,2.13,2.25,,
24,4.38,2.15,2.23,,
25,4.38,2.18,2.2,,
26,4.38,2.2,2.18,,
27,4.09,1.93,2.16,,
28,4.09,1.96,2.13,,
29,4.09,1.98,2.11,,
30,4.09,2,2.09,,
31,4.09,2.02,2.07,,
1,3.8,1.76,2.04,,
2,3.8,1.78,2.02,,
3,3.8,1.8,2,,
4,3.8,1.83,1.97,,
5,3.8,1.85,1.95,,
6,3.55,1.62,1.93,,
7,3.55,1.64,1.91,,
8,3.55,1.66,1.89,,
9,3.55,1.68,1.87,,
10,3.55,1.7,1.85,,
11,3.55,1.72,1.83,,
12,3.3,1.5,1.8,,
13,3.3,1.52,1.78,,
14,3.3,1.54,1.76,,
15,3.3,1.56,1.74,,
16,3.3,1.58,1.72,,
17,3.3,1.59,1.71,,
18,3.3,1.61,1.69,,
19,3.3,1.63,1.67,,
20,3.3,1.65,1.65,,
21,3.3,1.66,1.64,,
22,3.05,1.43,1.62,,
23,3.05,1.45,1.6,,
24,3.05,1.47,1.58,,
25,3.05,1.48,1.57,,
26,3.05,1.5,1.55,,
27,2.8,1.27,1.53,,
28,2.8,1.29,1.51,,
29,2.8,1.3,1.5,,
1,2.8,1.32,1.48,,
2,2.8,1.34,1.46,,
3,2.8,1.35,1.45,,
4,2.8,1.37,1.43,,
5,2.55,1.14,1.41,,
6,2.55,1.15,1.4,,
7,2.55,1.17,1.38,,
8,2.55,1.18,1.37,,
9,2.55,1.2,1.35,,
10,2.42,1.09,1.33,,
11,2.36,1.04,1.32,,
12,2.36,1.06,1.3,,
13,2.36,1.07,1.29,,
14,2.36,1.09,1.27,,
15,2.36,1.1,1.26,,
16,2.23,0.99,1.24,,
17,2.17,0.94,1.23,,
18,2.17,0.96,1.21,,
19,2.17,0.97,1.2,,
20,2.17,0.99,1.18,,
21,2.17,1,1.17,,
22,1.98,0.83,1.15,,
23,1.98,0.84,1.14,,
24,1.79,0.67,1.12,,
25,1.79,0.68,1.11,,
26,1.79,0.7,1.09,,
27,1.79,0.71,1.08,,
28,1.79,0.73,1.06,,
29,1.79,0.74,1.05,,
30,1.98,0.94,1.04,,
31,1.98,0.95,1.03,,
1,2.71,1.69,1.02,,
2,2.55,1.53,1.02,,
3,2.48,1.47,1.01,,
4,2.17,1.17,1,,
5,2.17,1.18,0.99,,
6,1.98,1,0.98,,
7,1.98,1,0.98,,
8,1.98,1.01,0.97,,
9,1.92,0.96,0.96,,
10,1.6,0.66,0.94,,
11,1.6,0.67,0.93,,
12,1.6,0.68,0.92,,
13,1.6,0.69,0.91,,
14,1.5,0.6,0.9,,
15,1.6,0.71,0.89,,
16,1.6,0.73,0.87,,
17,1.48,0.62,0.86,,
18,1.48,0.63,0.85,,
19,1.45,0.61,0.84,,
20,1.45,0.62,0.83,,
21,1.3,0.48,0.82,,
22,1.3,0.49,0.81,,
23,1.3,0.5,0.8,,
24,1.3,0.51,0.79,,
25,1.3,0.53,0.77,,
26,1.6,0.83,0.77,,
27,1.53,0.77,0.76,,
28,1.98,1.22,0.76,,
29,1.79,1.04,0.75,,
30,1.6,0.85,0.75,,
1,1.6,0.86,0.74,,
2,1.6,0.87,0.73,,
3,1.6,0.87,0.73,,
4,1.6,0.88,0.72,,
5,1.85,1.13,0.72,,
6,2.36,1.64,0.72,,
7,2.3,1.58,0.72,,
8,2.17,1.45,0.72,,
9,2.17,1.45,0.72,,
10,2.3,1.57,0.72,,
11,1.92,1.2,0.72,,
12,1.79,1.07,0.72,,
13,1.6,0.89,0.71,,
14,1.6,0.89,0.71,,
15,1.6,0.9,0.7,,
16,1.55,0.85,0.7,,
17,1.45,0.76,0.69,,
18,1.3,0.62,0.68,,
19,1.2,0.53,0.67,,
20,1.15,0.49,0.66,,
21,1.15,0.49,0.66,,
22,1.15,0.5,0.65,,
23,1.45,0.81,0.64,,
24,1.45,0.81,0.64,,
25,1.45,0.82,0.63,,
26,1.45,0.82,0.63,,
27,1.3,0.68,0.62,,
28,1.3,0.68,0.62,,
29,1.3,0.69,0.61,,
30,1.45,0.84,0.61,,
31,1.45,0.85,0.6,,
1,1.8,1.2,0.6,,
2,1.8,1.2,0.6,,
3,1.8,1.2,0.6,,
4,1.4,0.8,0.6,,
5,1.37,0.77,0.6,,
6,1.35,0.76,0.59,,
7,1.33,0.74,0.59,,
8,1.3,0.72,0.58,,
9,1.47,0.89,0.58,,
10,1.8,1.22,0.58,,
11,1.6,1.02,0.58,,
12,1.6,1.02,0.58,,
13,1.4,0.83,0.57,,
14,1.4,0.83,0.57,,
15,1.55,0.98,0.57,,
16,2.06,1.49,0.57,,
17,1.4,0.83,0.57,,
18,1.66,1.09,0.57,,
19,1.54,0.97,0.57,,
20,1.35,0.79,0.56,,
21,1.81,1.25,0.56,,
22,3.83,3.25,0.59,,
23,3.39,2.79,0.6,,
24,12.37,11.66,0.71,,
25,16.35,15.5,0.85,,
26,6.56,5.68,0.89,,
27,4.51,3.6,0.9,,
28,3.64,2.73,0.91,,
29,5.74,4.8,0.94,,
30,6.34,5.36,0.98,,
1,3.1,2.12,0.98,,
2,3.3,2.32,0.98,,
3,43.89,42.5,1.39,,
4,14.92,13.43,1.49,,
5,11.87,10.31,1.56,,
6,6.93,5.35,1.59,,
7,4.2,2.62,1.58,,
8,3.81,2.24,1.57,,
9,4.08,2.52,1.57,,
10,3.19,1.64,1.55,,
11,3.63,2.09,1.54,,
12,30.62,28.82,1.8,,
13,35.96,33.86,2.1,,
14,13.07,10.91,2.16,,
15,12.01,9.79,2.22,,
16,125.7,122.31,3.39,,
17,159.8,154.93,4.87,,
18,71.66,66.23,5.43,,
19,71.08,65.11,5.97,,
20,20.69,14.69,6,,
21,62.3,55.87,6.43,,
22,88.03,80.92,7.11,,
23,54.6,47.16,7.44,,
24,21.3,13.87,7.43,,
25,32.92,25.39,7.53,,
26,40.17,32.46,7.71,,
27,73.7,65.5,8.2,,
28,159.3,149.77,9.53,,
29,151.4,140.66,10.74,,
30,51.38,40.45,10.93,,
31,22.69,11.86,10.83,,
1,20.39,9.68,10.71,,
2,32.67,21.95,10.72,,
3,30.21,19.51,10.7,,
4,19.47,8.9,10.57,,
5,27.91,17.38,10.53,,
6,22.03,11.59,10.44,,
7,332.9,319.49,13.41,,
8,230.2,214.92,15.28,,
9,137.1,120.92,16.18,,
10,81.87,65.36,16.51,,
11,55.7,39.13,16.57,,
12,175.9,158.09,17.81,,
13,135.1,116.48,18.62,,
14,72.77,53.99,18.78,,
15,89.9,70.79,19.11,,
16,37.92,19,18.92,,
17,56.78,37.86,18.92,,
18,186.3,166.1,20.2,,
19,315.2,292.49,22.71,,
20,741.8,712.45,29.35,,
21,915.6,878.09,37.51,,
22,603,560.65,42.35,,
23,241.2,197.73,43.47,,
24,119.5,76.14,43.36,,
25,247.5,202.99,44.51,,
26,115.1,70.77,44.33,,
27,70.16,26.46,43.7,,
28,92.49,49.17,43.32,,
29,64.14,21.47,42.67,,
30,55.56,13.61,41.95,,
31,45.01,3.86,41.15,,
1,30.17,0,30.17,,
2,27.37,0,27.37,,
3,41.18,14.22,26.96,,
4,70.25,43.39,26.86,,
5,125.7,98.4,27.3,,
6,134.3,106.48,27.82,,
7,84.32,56.5,27.82,,
8,100.5,72.51,27.99,,
9,335.3,304.84,30.46,,
10,282.8,250.45,32.35,,
11,3080,3018.23,61.77,,
12,206.9,144.92,61.98,,
13,119.9,58.57,61.33,,
14,81.83,21.52,60.31,,
15,65.13,5.96,59.17,,
16,56.06,0,56.06,,
17,48.33,0,48.33,,
18,33.59,0,33.59,,
19,38.59,5.62,32.97,,
20,28.16,0,28.16,,
21,23.52,0,23.52,,
22,22.28,0,22.28,,
23,20.81,0,20.81,,
24,19.28,0,19.28,,
25,18.78,0,18.78,,
26,18.17,0,18.17,,
27,17.22,0,17.22,,
28,16.36,0,16.36,,
29,15.6,0,15.6,,
30,14.87,0,14.87,,
1,14.68,0.11,14.57,,
2,14.06,0,14.06,,
3,13.05,0,13.05,,
4,12.42,0,12.42,,
5,11.69,0,11.69,,
6,11.31,0,11.31,,
7,10.99,0,10.99,,
8,11.38,0.6,10.78,,
9,14.03,3.44,10.59,,
10,18.25,7.79,10.46,,
11,19.45,9.11,10.34,,
12,15.5,5.31,10.19,,
13,14.34,4.31,10.03,,
14,12.44,2.59,9.85,,
15,11.54,1.87,9.67,,
16,11.39,1.89,9.5,,
17,10.49,1.17,9.32,,
18,10.2,1.05,9.15,,
19,9.85,0.88,8.97,,
20,9.63,0.83,8.8,,
21,9.34,0.71,8.63,,
22,9.1,0.64,8.46,,
23,9.05,0.75,8.3,,
24,8.81,0.67,8.14,,
25,8.41,0.42,7.98,,
26,8.52,0.69,7.83,,
27,8.52,0.84,7.68,,
28,8.48,0.94,7.54,,
29,8.23,0.83,7.4,,
30,8.23,0.97,7.26,,
31,7.94,0.82,7.12,,
1,6.9,0,6.9,,
2,6.75,0,6.75,,
3,6.75,0.13,6.62,,
4,6.6,0.11,6.49,,
5,6.6,0.24,6.36,,
6,6.6,0.37,6.23,,
7,6.45,0.34,6.11,,
8,6.45,0.45,6,,
9,6.3,0.42,5.88,,
10,6.25,0.48,5.77,,
11,6.15,0.49,5.66,,
12,6.15,0.6,5.55,,
13,6,0.56,5.44,,
14,6,0.66,5.34,,
15,6.15,0.91,5.24,,
16,6.15,1,5.15,,
17,6,0.94,5.06,,
18,6,1.04,4.96,,
19,6.05,1.17,4.88,,
20,6.05,1.26,4.79,,
21,6,1.29,4.71,,
22,6,1.37,4.63,,
23,6.15,1.6,4.55,,
24,6.15,1.67,4.48,,
25,6,1.6,4.4,,
26,5.88,1.55,4.33,,
27,6,1.74,4.26,,
28,6.15,1.95,4.2,,
29,6.15,2.02,4.13,,
30,6,1.93,4.07,,
1,6,1.99,4.01,,
2,5.75,1.8,3.95,,
3,5.92,2.03,3.89,,
4,5.75,1.92,3.83,,
5,5.75,1.98,3.77,,
6,5.75,2.03,3.72,,
7,5.5,1.84,3.66,,
8,5.5,1.89,3.61,,
9,5.5,1.95,3.55,,
10,5.25,1.75,3.5,,
11,5.42,1.97,3.45,,
12,5.25,1.85,3.4,,
13,5.25,1.9,3.35,,
14,5,1.7,3.3,,
15,5,1.75,3.25,,
16,5.17,1.96,3.21,,
17,5,1.84,3.16,,
18,5,1.88,3.12,,
19,5,1.93,3.07,,
20,4.75,1.72,3.03,,
21,4.75,1.77,2.98,,
22,4.75,1.81,2.94,,
23,5,2.09,2.91,,
24,4.75,1.88,2.87,,
25,4.75,1.92,2.83,,
26,4.75,1.96,2.79,,
27,4.75,2,2.75,,
28,4.75,2.03,2.72,,
29,4.75,2.06,2.69,,
30,4.5,1.85,2.65,,
31,4.5,1.88,2.62,,
1,4.5,1.92,2.58,,
2,4.5,1.95,2.55,,
3,4.5,1.98,2.52,,
4,4.5,2.01,2.49,,
5,4.5,2.04,2.46,,
6,4.5,2.07,2.43,,
7,4,1.6,2.4,,
8,4,1.63,2.37,,
9,4,1.66,2.34,,
10,4,1.69,2.31,,
11,4,1.72,2.28,,
12,4.75,2.49,2.26,,
13,4.75,2.51,2.24,,
14,4.75,2.53,2.22,,
15,4.75,2.55,2.2,,
16,4.5,2.32,2.18,,
17,4.5,2.34,2.16,,
18,4.5,2.36,2.14,,
19,4.5,2.38,2.12,,
20,4.5,2.4,2.1,,
21,4.25,2.17,2.08,,
22,4.25,2.19,2.06,,
23,4.25,2.21,2.04,,
24,4.25,2.23,2.02,,
25,4.25,2.25,2,,
26,4.25,2.26,1.99,,
27,4.1,2.13,1.97,,
28,4.1,2.15,1.95,,
29,4.1,2.17,1.93,,
30,4.1,2.18,1.92,,
31,4.1,2.2,1.9,,
1,4,2.12,1.88,,
2,4,2.13,1.87,,
3,4,2.15,1.85,,
4,4,2.17,1.83,,
5,4,2.18,1.82,,
6,3.83,2.03,1.8,,
7,3.75,1.96,1.79,,
8,3.75,1.98,1.77,,
9,3.75,1.99,1.76,,
10,3.75,2.01,1.74,,
11,3.75,2.02,1.73,,
12,3.75,2.04,1.71,,
13,3.75,2.05,1.7,,
14,3.75,2.07,1.68,,
15,3.58,1.91,1.67,,
16,3.5,1.85,1.65,,
17,3.5,1.86,1.64,,
18,3.15,1.53,1.62,,
19,2.98,1.38,1.6,,
20,2.98,1.4,1.59,,
21,2.98,1.41,1.57,,
22,2.99,1.43,1.55,,
23,2.99,1.45,1.53,,
24,3.27,1.75,1.52,,
25,3.5,1.99,1.51,,
26,3.5,2,1.5,,
27,3.5,2.01,1.49,,
28,4.83,3.34,1.49,,
1,5.5,4,1.5,,
2,6.9,5.37,1.53,,
3,6.7,5.15,1.55,,
4,5.92,4.36,1.56,,
5,5.17,3.6,1.57,,
6,4.5,2.94,1.56,,
7,3.67,2.11,1.55,,
8,3.5,1.96,1.54,,
9,3.5,1.97,1.53,,
10,3.15,1.64,1.52,,
11,3.15,1.65,1.5,,
12,3.15,1.67,1.49,,
13,3.1,1.62,1.47,,
14,2.98,1.52,1.46,,
15,2.98,1.54,1.45,,
16,2.96,1.53,1.43,,
17,2.81,1.39,1.42,,
18,2.81,1.41,1.4,,
19,2.75,1.36,1.39,,
20,2.64,1.26,1.37,,
21,2.64,1.28,1.36,,
22,2.46,1.12,1.34,,
23,2.46,1.14,1.33,,
24,2.29,0.98,1.31,,
25,2.29,1,1.29,,
26,2.29,1.01,1.28,,
27,2.29,1.03,1.26,,
28,2.18,0.93,1.25,,
29,1.77,0.55,1.23,,
30,1.77,0.56,1.21,,
31,2.12,0.92,1.19,,
1,2.12,0.94,1.18,,
2,2.06,0.9,1.16,,
3,1.94,0.8,1.15,,
4,1.94,0.81,1.13,,
5,2,0.88,1.12,,
6,2.12,1.01,1.11,,
7,2.46,1.36,1.1,,
8,2.46,1.37,1.09,,
9,2.29,1.21,1.08,,
10,2.17,1.1,1.07,,
11,1.94,0.89,1.06,,
12,1.89,0.84,1.05,,
13,1.77,0.74,1.03,,
14,1.77,0.75,1.02,,
15,1.77,0.77,1.01,,
16,2.06,1.06,1,,
17,2.06,1.07,0.99,,
18,2.12,1.14,0.98,,
19,2.12,1.15,0.97,,
20,1.94,0.98,0.96,,
21,1.77,0.82,0.95,,
22,1.6,0.66,0.94,,
23,1.6,0.67,0.93,,
24,1.6,0.69,0.91,,
25,1.6,0.7,0.9,,
26,1.48,0.59,0.89,,
27,1.23,0.36,0.88,,
28,1.23,0.37,0.86,,
29,1.23,0.38,0.85,,
30,1.23,0.4,0.84,,
1,1.05,0.23,0.82,,
2,1.05,0.24,0.81,,
3,1.05,0.26,0.79,,
4,1.05,0.27,0.78,,
5,0.93,0.16,0.77,,
6,0.87,0.11,0.75,,
7,0.87,0.13,0.74,,
8,0.8,0.08,0.72,,
9,0.68,0,0.68,,
10,0.5,0,0.5,,
11,0.5,0.01,0.49,,
12,0.74,0.26,0.48,,
13,0.5,0.03,0.47,,
14,0.87,0.4,0.47,,
15,0.74,0.28,0.46,,
16,0.68,0.23,0.45,,
17,0.5,0.05,0.45,,
18,0.5,0.06,0.44,,
19,0.5,0.07,0.43,,
20,0.5,0.08,0.42,,
21,0.5,0.09,0.41,,
22,0.68,0.27,0.41,,
23,1.11,0.7,0.41,,
24,1.54,1.13,0.41,,
25,1.23,0.82,0.41,,
26,0.99,0.58,0.41,,
27,0.87,0.46,0.4,,
28,0.87,0.46,0.4,,
29,0.87,0.47,0.4,,
30,0.87,0.47,0.39,,
31,0.87,0.47,0.39,,
1,0.5,0.12,0.38,,
2,2,1.61,0.39,,
3,1,0.61,0.39,,
4,0.45,0.07,0.38,,
5,0.3,0,0.3,,
6,0.3,0.01,0.29,,
7,0.8,0.51,0.29,,
8,0.9,0.61,0.29,,
9,3.8,3.48,0.32,,
